Data Source name,Date,Currency,Sales Channel,Transaction Timestamp,Order Created At,Order Updated At,Order ID,Order Name,Country Funnel,Geo Location Segment,Billing Country,Billing Province,Billing City,Order Tags,Product ID,Product Title,Product Tags,Variant Title,Gross Sales (INR),Net Sales (INR),Total Sales (INR),Orders,Returns (INR),Return Rate,Items Sold,Items Returned,Average Order Value (INR),New Customer Orders,Returning Customer Orders,Average Items Per Order,Discounts (INR),Row Count,Shopify Traffic Source,Customer Sale Type,Customer ID,Shipping Country,Missing_Product_Info,Missing_Customer_ID
XYZ Luxury,2026-03-18 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-18 13:57:04+00:00,2026-03-18 13:57:04+00:00,2026-03-18 13:57:20+00:00,6996810000000.0,#3324,United States,USA,United States,New York,Floral Park,"Magic, wallet",8654730000000.0,Zara Antique Choker Set,"category_choker, Clearance Sale, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,29500.0,27229.98,27229.98,1,0.0,0.0,1.0,,27229.98,1.0,,1.0,2270.02,1,,First-time,9230210000000.0,United States,False,False
XYZ Luxury,2026-03-19 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-19 15:51:06+00:00,2026-03-19 15:51:06+00:00,2026-03-19 16:05:13+00:00,7001730000000.0,#3325,United Kingdom,Rest of the World,United Kingdom,England,London,"card, Magic",9224500000000.0,Ghungroo Bangles Pair,"category_bangles, Clearance Sale, EOSS_jan26, sale-28",02-Apr,3850.0,3510.38,3510.38,1,0.0,0.0,1.0,,3510.38,1.0,,1.0,339.62,1,,First-time,9234390000000.0,United Kingdom,False,False
XYZ Luxury,2026-03-20 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-20 06:17:04+00:00,2026-03-20 06:17:04+00:00,2026-03-20 06:37:45+00:00,7005220000000.0,#3326,India,India,India,Punjab,Mohali,"Magic, upi",9418090000000.0,Ruby Emerald Bangles Pair,"16ak, category_bangles, sale-28",02-Aug,6300.0,6300.0,6300.0,1,0.0,0.0,1.0,,6300.0,,1.0,1.0,0.0,1,,Returning,8949660000000.0,India,False,False
XYZ Luxury,2026-03-21 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-20 20:55:04+00:00,2026-03-20 20:55:04+00:00,2026-03-20 20:55:19+00:00,7008010000000.0,#3327,Canada,Rest of the World,Canada,British Columbia,Surrey,"card, Magic",8924020000000.0,Raunaq Antique Bangles,"3july-backup-dis, Bestseller_18sep, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, sale-28, Silver Bangles",02-Apr,4418.4,4418.4,4418.4,1,0.0,0.0,1.0,,4418.4,1.0,,1.0,0.0,1,,First-time,9239870000000.0,Canada,False,False
XYZ Luxury,2026-03-21 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-21 16:11:17+00:00,2026-03-21 16:11:17+00:00,2026-03-23 06:30:29+00:00,7012910000000.0,#3328,India,India,India,Punjab,Gurdaspur,"Magic, upi",9419580000000.0,Paro Payal Pair,"16ak, category_payal, sale-28",Default Title,5950.0,5950.0,5950.0,1,0.0,0.0,1.0,,5950.0,1.0,,1.0,0.0,1,,First-time,9244100000000.0,India,False,False
XYZ Luxury,2026-03-21 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-21 16:23:31+00:00,2026-03-21 16:23:31+00:00,2026-03-23 06:45:43+00:00,7012970000000.0,#3329,India,India,India,Punjab,Pathankot,"Magic, upi",9474310000000.0,farida choker set,"17f, category_choker, category_necklace, sale-28",Default Title,10150.0,10150.0,10150.0,1,0.0,0.0,1.0,,10150.0,1.0,,1.0,0.0,1,,First-time,9244150000000.0,India,False,False
XYZ Luxury,2026-03-21 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-21 18:01:04+00:00,2026-03-21 18:01:04+00:00,2026-03-21 18:01:21+00:00,7013470000000.0,#3330,Canada,Rest of the World,Canada,British Columbia,Surrey,"card, Magic",9224500000000.0,Mannat HandPieces Pair,"category_hand pieces, Clearance Sale, EOSS_jan26",Default Title,15950.0,14355.0,14355.0,1,0.0,0.0,1.0,,14355.0,1.0,,1.0,1595.0,1,,First-time,9244570000000.0,Canada,False,False
XYZ Luxury,2026-03-22 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-21 19:27:06+00:00,2026-03-21 19:27:06+00:00,2026-03-25 20:53:57+00:00,7013910000000.0,#3331,Canada,Rest of the World,Canada,Saskatchewan,Saskatoon,"Additional Notes, card, Magic",9224500000000.0,Ghungroo Bangles Pair,"category_bangles, Clearance Sale, EOSS_jan26, sale-28",02-Aug,3850.0,3850.0,3850.0,1,0.0,0.0,1.0,,3850.0,1.0,,1.0,0.0,1,,First-time,9244720000000.0,Canada,False,False
XYZ Luxury,2026-03-22 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-22 03:59:54+00:00,2026-03-22 03:59:54+00:00,2026-03-22 04:00:10+00:00,7016230000000.0,#3332,United States,USA,United States,Indiana,Greenwood,"Magic, wallet",8592080000000.0,Chand Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, occasion",Default Title,10000.0,9000.0,9000.0,1,0.0,0.0,1.0,,9000.0,1.0,,1.0,1000.0,1,,First-time,9246910000000.0,United States,False,False
XYZ Luxury,2026-03-22 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-22 05:12:40+00:00,2026-03-22 05:12:40+00:00,2026-03-23 06:38:30+00:00,7016580000000.0,#3333,India,India,India,Jharkhand,Ranchi,"Magic, upi",9463350000000.0,Moni Studs,category_earring,Default Title,7203.38,6483.05,7650.0,1,0.0,0.0,1.0,,6483.05,1.0,,1.0,720.33,1,,First-time,9037960000000.0,India,False,False
XYZ Luxury,2026-03-22 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-22 07:09:07+00:00,2026-03-22 07:09:07+00:00,2026-03-23 06:04:56+00:00,7017050000000.0,#3334,India,India,India,Haryana,Gurgaon,"card, Magic",9419420000000.0,Dholki Openable Bangles Pair,"16ak, category_bangles, sale-28",02-Apr,16100.0,16100.0,16100.0,1,0.0,0.0,2.0,,16100.0,,1.0,2.0,0.0,1,,Returning,8936180000000.0,India,False,False
XYZ Luxury,2026-03-22 00:00:00+00:00,INR,Online Store,2026-03-22 16:26:19+00:00,2026-03-22 16:26:21+00:00,2026-03-23 06:18:42+00:00,7019530000000.0,#3335,India,India,India,Maharashtra,Navi Mumbai,,8924010000000.0,Ansari Gokhdu Bangles Pair,"3july-backup-dis, Bestseller_18sep, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, sale-28, Silver Bangles",02-Apr,7969.5,7969.5,7969.5,1,0.0,0.0,1.0,,7969.5,1.0,,1.0,0.0,1,Google,First-time,9249800000000.0,India,False,False
XYZ Luxury,2026-03-23 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-23 06:29:09+00:00,2026-03-23 06:29:09+00:00,2026-03-23 06:56:28+00:00,7021520000000.0,#3336,India,India,India,Punjab,Jalandhar,"Magic, upi",8916240000000.0,Haafiz Antique Bangles 4pc,"3july-backup-dis, Bestseller_18sep, category_bangles, eoss_02jun, EOSS_jan26, hp_rts09may, sale-28, Silver Bangles",02-Apr,4418.4,4418.4,4418.4,1,0.0,0.0,1.0,,4418.4,1.0,,1.0,0.0,1,,First-time,9251900000000.0,India,False,False
XYZ Luxury,2026-03-23 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-23 14:25:47+00:00,2026-03-23 14:25:47+00:00,2026-03-24 06:54:32+00:00,7022230000000.0,#3337,India,India,India,Punjab,Bathinda,"Additional Notes, Magic, upi",9419420000000.0,Al-razi Openable Bangles Pair,"16ak, category_bangles, sale-28",02-Aug,7000.0,7000.0,7000.0,1,0.0,0.0,1.0,,7000.0,1.0,,1.0,0.0,1,,First-time,9171070000000.0,India,False,False
XYZ Luxury,2026-03-23 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-23 15:35:30+00:00,2026-03-23 15:35:30+00:00,2026-03-23 15:35:46+00:00,7022510000000.0,#3338,Canada,Rest of the World,Canada,Ontario,Brampton,"Magic, wallet",9419640000000.0,Chand Jhumki Earrings,category_earring,Default Title,24500.0,22050.0,22050.0,1,0.0,0.0,1.0,,22050.0,,1.0,1.0,2450.0,1,,Returning,8295630000000.0,Canada,False,False
XYZ Luxury,2026-03-23 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-23 17:33:06+00:00,2026-03-23 17:33:06+00:00,2026-03-24 06:20:16+00:00,7023010000000.0,#3339,India,India,India,Maharashtra,Mumbai,"card, Magic",9475470000000.0,Temple Jhumki Earrings,"18-02, category_earring, sale-28",Default Title,6300.0,6300.0,6300.0,1,0.0,0.0,1.0,,6300.0,1.0,,1.0,0.0,1,,First-time,9253400000000.0,India,False,False
XYZ Luxury,2026-03-24 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-23 22:08:18+00:00,2026-03-23 22:08:18+00:00,2026-03-23 22:08:34+00:00,7024080000000.0,#3340,Germany,Rest of the World,Germany,Thuringia,EF,"Magic, wallet",9224240000000.0,Firozpur Necklace Set,"category_necklace, category_rani, EOSS_jan26",Default Title,32500.0,29250.0,29250.0,1,0.0,0.0,1.0,,29250.0,1.0,,1.0,3250.0,1,,First-time,9254310000000.0,Germany,False,False
XYZ Luxury,2026-03-24 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-24 02:51:18+00:00,2026-03-24 02:51:18+00:00,2026-03-24 06:24:33+00:00,7025170000000.0,#3341,India,India,India,Punjab,Ludhiana,"card, Magic",9419560000000.0,Neeta Payal Pair,"16ak, category_payal, sale-28",Default Title,5950.0,5950.0,5950.0,1,0.0,0.0,1.0,,5950.0,1.0,,1.0,0.0,1,,First-time,9255160000000.0,India,False,False
XYZ Luxury,2026-03-24 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-24 04:16:29+00:00,2026-03-24 04:16:29+00:00,2026-03-27 20:05:23+00:00,7025500000000.0,#3342,Canada,Rest of the World,Canada,British Columbia,New Westminster,"Magic, wallet",9474390000000.0,zaina pippal patti set,"17f, category_necklace, sale-28",Default Title,15050.0,15050.0,15050.0,1,0.0,0.0,1.0,,15050.0,1.0,,1.0,0.0,1,,First-time,9255420000000.0,Canada,False,False
XYZ Luxury,2026-03-24 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-24 11:11:41+00:00,2026-03-24 11:11:41+00:00,2026-03-25 07:29:54+00:00,7026400000000.0,#3343,India,India,India,Jammu and Kashmir,Jammu,"Magic, upi",9419640000000.0,Ghungroo Tikka,category_tikka,Default Title,16500.0,14850.0,14850.0,1,0.0,0.0,1.0,,14850.0,1.0,,1.0,1650.0,1,,First-time,9256270000000.0,India,False,False
XYZ Luxury,2026-03-24 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-24 15:51:32+00:00,2026-03-24 15:51:32+00:00,2026-03-25 05:34:30+00:00,7027130000000.0,#3344,India,India,India,Chhattisgarh,Bhilai,"card, Magic",9463340000000.0,Aisha choker only,category_choker,Default Title,27542.37,24788.14,29250.0,1,0.0,0.0,1.0,,24788.14,,1.0,1.0,2754.23,1,,Returning,9253400000000.0,India,False,False
XYZ Luxury,2026-03-25 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-25 04:51:14+00:00,2026-03-25 04:51:14+00:00,2026-03-28 04:08:13+00:00,7030330000000.0,#3345,Canada,Rest of the World,Canada,Ontario,Toronto,"card, Magic",9478420000000.0,Zaina Choker Set,category_choker,Default Title,19500.0,17550.0,17550.0,1,0.0,0.0,1.0,,17550.0,,1.0,1.0,1950.0,1,,Returning,9050630000000.0,Canada,False,False
XYZ Luxury,2026-03-25 00:00:00+00:00,INR,Draft Orders,2026-03-25 09:18:32+00:00,2026-03-25 09:18:33+00:00,2026-03-25 10:18:21+00:00,7030940000000.0,#3346,Australia,Rest of the World,Australia,,,,9419430000000.0,Sapna Openable Bangles Pair,"16ak, category_bangles, sale-28",02-Apr,8050.0,8050.0,8050.0,1,0.0,0.0,1.0,,8050.0,1.0,,1.0,0.0,1,,First-time,9260270000000.0,India,False,False
XYZ Luxury,2026-03-25 00:00:00+00:00,INR,Draft Orders,2026-03-25 11:59:56+00:00,2026-03-25 11:59:56+00:00,2026-03-25 12:38:37+00:00,7031090000000.0,#3347,India,India,India,West Bengal,Kolkata,,9007130000000.0,Sara Tikka,"category_tikka, eoss_02jun, EOSS_jan26",Default Title,9000.0,9000.0,9000.0,1,0.0,0.0,1.0,,9000.0,1.0,,1.0,0.0,1,,First-time,9260510000000.0,India,False,False
XYZ Luxury,2026-03-25 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-25 13:16:06+00:00,2026-03-25 13:16:06+00:00,2026-03-28 10:27:17+00:00,7031210000000.0,#3348,India,India,India,Haryana,Gurugram,"Magic, upi",8079750000000.0,Nanki Necklace & Earring,"category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,29500.0,26550.0,26550.0,1,0.0,0.0,1.0,,26550.0,1.0,,1.0,2950.0,1,,First-time,9260640000000.0,India,False,False
XYZ Luxury,2026-03-26 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-26 07:39:13+00:00,2026-03-26 07:39:13+00:00,2026-03-26 07:39:28+00:00,7032910000000.0,#3350,Canada,Rest of the World,Canada,British Columbia,Vancouver,"card, Magic",9408480000000.0,Sonia Earrings,"av-07jan26, category_earring, EOSS_jan26, sale-28",Default Title,4200.0,4200.0,4200.0,1,0.0,0.0,1.0,,4200.0,,1.0,1.0,0.0,1,,Returning,9145360000000.0,Canada,False,False
XYZ Luxury,2026-03-26 00:00:00+00:00,INR,Draft Orders,2026-03-26 07:37:01+00:00,2026-03-26 07:37:01+00:00,2026-03-26 07:37:03+00:00,7032910000000.0,#3349,Canada,Rest of the World,Canada,British Columbia,Surrey,,,,,,26500.0,26500.0,26500.0,1,0.0,0.0,2.0,,26500.0,,1.0,2.0,0.0,2,,Returning,9239870000000.0,Canada,True,False
XYZ Luxury,2026-03-28 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-28 14:25:21+00:00,2026-03-28 14:25:21+00:00,2026-03-28 14:25:37+00:00,7044340000000.0,#3351,India,India,India,Delhi,New delhi,"Magic, upi",9008490000000.0,Jindaa’n Vaaliyaan,"category_earring, eoss_02jun, EOSS_jan26",Default Title,17500.0,15750.0,15750.0,1,0.0,0.0,1.0,,15750.0,1.0,,1.0,1750.0,1,,First-time,9275330000000.0,India,False,False
XYZ Luxury,2026-03-30 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-29 22:20:42+00:00,2026-03-29 22:20:42+00:00,2026-04-02 18:56:45+00:00,7052350000000.0,#3352,United States,USA,United States,Virginia,Aldie,"Magic, wallet",9419640000000.0,1990 Jhumki Earrings,category_earring,Default Title,29500.0,26550.0,26550.0,1,0.0,0.0,1.0,,26550.0,,1.0,1.0,2950.0,1,,Returning,8392540000000.0,United States,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-30 20:13:25+00:00,2026-03-30 20:13:25+00:00,2026-04-03 14:09:37+00:00,7055570000000.0,#3353,Saudi Arabia,Middle East,Saudi Arabia,Eastern Province,Anak,"card, Magic",9419680000000.0,Panjabi Pippal Patti Set,category_necklace,Default Title,26565.0,26565.0,26565.0,1,0.0,0.0,1.0,,26565.0,1.0,,1.0,0.0,1,,First-time,9287600000000.0,Saudi Arabia,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 07:28:22+00:00,2026-03-31 07:28:22+00:00,2026-03-31 09:32:43+00:00,7056430000000.0,#3354,India,India,India,Punjab,Mohali,"Magic, upi",8652470000000.0,Morni Hair Clips Pair,"desc addition, eoss_02jun, EOSS_jan26, occasion",Default Title,6650.0,6650.0,6650.0,1,0.0,0.0,1.0,,6650.0,1.0,,1.0,0.0,1,,First-time,9289290000000.0,India,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 12:42:47+00:00,2026-03-31 12:42:47+00:00,2026-04-03 20:51:12+00:00,7056880000000.0,#3355,United Kingdom,Rest of the World,United Kingdom,England,Rushall and Shelfield,"Magic, wallet",9111080000000.0,Rida Pearl Choker Set with Tikka,"Bestseller_18sep, category_choker, EOSS_jan26",Default Title,26250.0,26250.0,26250.0,1,0.0,0.0,1.0,,26250.0,1.0,,1.0,0.0,1,,First-time,8708330000000.0,United Kingdom,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 12:45:40+00:00,2026-03-31 12:45:40+00:00,2026-04-01 08:22:51+00:00,7056890000000.0,#3356,India,India,India,Uttarakhand,Dehradun,"Magic, upi",9008490000000.0,Kinza Pearl Set,"3july-backup-dis, Bestseller_18sep, category_choker, category_necklace, eoss_02jun, EOSS_jan26",Default Title,13650.0,13650.0,13650.0,1,0.0,0.0,1.0,,13650.0,1.0,,1.0,0.0,1,,First-time,9290730000000.0,India,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 13:27:38+00:00,2026-03-31 13:27:38+00:00,2026-04-01 12:14:39+00:00,7057070000000.0,#3357,India,India,India,Punjab,Pathankot,"Magic, upi",8149440000000.0,Samaira Nath (with piercing),"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26",Default Title,14000.0,14000.0,14000.0,1,0.0,0.0,1.0,,14000.0,1.0,,1.0,0.0,1,,First-time,9290870000000.0,India,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 14:44:05+00:00,2026-03-31 14:44:06+00:00,2026-03-31 14:44:07+00:00,7057410000000.0,#3358,United States,USA,United States,California,Fresno,,8149440000000.0,Rida Choker & Jhumki Earrings,"3july-backup-dis, Bestseller_18sep, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,24150.0,24150.0,24150.0,1,0.0,0.0,1.0,,24150.0,1.0,,1.0,0.0,1,,First-time,9287980000000.0,United States,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 15:38:44+00:00,2026-03-31 15:38:44+00:00,2026-04-01 07:12:37+00:00,7057670000000.0,#3359,India,India,India,Punjab,Ludhiana,"Magic, upi",9224230000000.0,Mandy Necklace Set,"category_choker, category_necklace, Clearance Sale, EOSS_jan26, sale-28",Default Title,13347.46,13347.46,15750.0,1,0.0,0.0,1.0,,13347.46,1.0,,1.0,0.0,1,,First-time,9291410000000.0,India,False,False
XYZ Luxury,2026-03-31 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 17:42:51+00:00,2026-03-31 17:42:53+00:00,2026-04-01 11:16:50+00:00,7058270000000.0,#3360,India,India,India,Uttar Pradesh,Deoria,,8710430000000.0,Lahori Double Chain,"Bestseller_18sep, category_choker, category_necklace, desc addition, eoss_02jun, EOSS_jan26",Default Title,12840.1,12840.1,12840.1,1,0.0,0.0,1.0,,12840.1,1.0,,1.0,0.0,1,,First-time,9291770000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-03-31 19:21:29+00:00,2026-03-31 19:21:29+00:00,2026-03-31 19:21:45+00:00,7058730000000.0,#3361,India,India,India,Uttar Pradesh,GAUTAM BUDDHA NAGAR,"Magic, upi",8252950000000.0,Virsa Hair Clips Pair,"Bestseller_18sep, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may, occasion",Default Title,16100.0,16100.0,16100.0,1,0.0,0.0,2.0,,16100.0,,1.0,2.0,0.0,1,,Returning,8950460000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 01:36:44+00:00,2026-04-01 01:36:44+00:00,2026-04-04 20:21:51+00:00,7060350000000.0,#3362,United States,USA,United States,California,Stockton,"Magic, wallet",9474300000000.0,rubina studs,"17f, category_earring, sale-28",Default Title,5250.0,5250.0,5250.0,1,0.0,0.0,1.0,,5250.0,1.0,,1.0,0.0,1,,First-time,9293600000000.0,United States,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 03:31:14+00:00,2026-04-01 03:31:14+00:00,2026-04-01 06:48:19+00:00,7060840000000.0,#3363,India,India,India,Uttarakhand,Jwalapur,"card, Magic",9427520000000.0,Patiala Choker Set,"category_choker, sale-28",Default Title,15750.0,15750.0,15750.0,1,0.0,0.0,1.0,,15750.0,1.0,,1.0,0.0,1,,First-time,9293870000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,Draft Orders,2026-04-01 10:57:37+00:00,2026-04-01 10:57:38+00:00,2026-04-02 09:37:41+00:00,7061780000000.0,#3364,United States,USA,United States,,,,9474300000000.0,rubina choker set,"17f, category_choker, category_necklace, sale-28",Default Title,9800.0,9800.0,9800.0,1,0.0,0.0,1.0,,9800.0,1.0,,1.0,0.0,1,,First-time,9294840000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 11:39:31+00:00,2026-04-01 11:39:31+00:00,2026-04-01 12:13:12+00:00,7061860000000.0,#3365,India,India,India,Madhya Pradesh,Sagar,"card, Magic",9463350000000.0,Moni Studs,category_earring,Default Title,5042.37,5042.37,5950.0,1,0.0,0.0,1.0,,5042.37,1.0,,1.0,0.0,1,,First-time,8983660000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,Draft Orders,2026-04-01 12:17:51+00:00,2026-04-01 12:17:51+00:00,2026-04-01 12:17:52+00:00,7061950000000.0,#3366,United States,USA,United States,Virginia,Manassas,,,,,,19500.0,19500.0,19500.0,1,0.0,0.0,3.0,,19500.0,1.0,,3.0,0.0,3,,First-time,9295000000000.0,United States,True,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 12:39:40+00:00,2026-04-01 12:39:40+00:00,2026-04-01 12:39:56+00:00,7062010000000.0,#3367,India,India,India,Karnataka,Bengaluru,"card, Magic",8923250000000.0,Tania Payal Pair,"category_payal, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,14350.0,14350.0,14350.0,1,0.0,0.0,1.0,,14350.0,,1.0,1.0,0.0,1,,Returning,8910160000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 12:48:38+00:00,2026-04-01 12:48:38+00:00,2026-04-02 07:54:51+00:00,7062030000000.0,#3368,India,India,India,Karnataka,Bengaluru,"card, Magic",9418090000000.0,Ruby Emerald Bangles Pair,"16ak, category_bangles, sale-28",02-Aug,6300.0,6300.0,6300.0,1,0.0,0.0,1.0,,6300.0,,1.0,1.0,0.0,1,,Returning,8910160000000.0,India,False,False
XYZ Luxury,2026-04-01 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 15:19:17+00:00,2026-04-01 15:19:17+00:00,2026-04-01 15:19:33+00:00,7062610000000.0,#3369,India,India,India,Delhi,New Delhi,"Magic, upi",9224500000000.0,Waani Handpieces Pair,"category_hand pieces, Clearance Sale, EOSS_jan26",Default Title,10766.95,10766.95,12705.0,1,0.0,0.0,1.0,,10766.95,1.0,,1.0,0.0,1,,First-time,8757510000000.0,India,False,False
XYZ Luxury,2026-04-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 20:17:52+00:00,2026-04-01 20:17:52+00:00,2026-04-03 08:15:24+00:00,7063780000000.0,#3370,India,India,India,Karnataka,Bengaluru,"card, Magic",9008510000000.0,Heer Choker Set,"3july-backup-dis, category_choker, eoss_02jun, EOSS_jan26",Default Title,31150.0,31150.0,31150.0,1,0.0,0.0,1.0,,31150.0,1.0,,1.0,0.0,1,,First-time,9166960000000.0,India,False,False
XYZ Luxury,2026-04-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-01 21:38:13+00:00,2026-04-01 21:38:13+00:00,2026-04-02 07:01:51+00:00,7064070000000.0,#3371,India,India,India,Punjab,Patiala,"card, Magic",9478440000000.0,Rajinder Necklace Set,"20-02, category_necklace, sale-28",Default Title,15050.0,15050.0,15050.0,1,0.0,0.0,1.0,,15050.0,,1.0,1.0,0.0,1,,Returning,9087450000000.0,India,False,False
XYZ Luxury,2026-04-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-02 04:47:12+00:00,2026-04-02 04:47:12+00:00,2026-04-02 04:47:28+00:00,7065560000000.0,#3372,United States,USA,United States,California,Sacramento,"card, Magic",9475740000000.0,Rabiah Mint Choker Set,"18-02, category_choker, category_necklace, sale-28",Default Title,19250.0,19250.0,19250.0,1,0.0,0.0,1.0,,19250.0,1.0,,1.0,0.0,1,,First-time,8201550000000.0,United States,False,False
XYZ Luxury,2026-04-02 00:00:00+00:00,INR,XYZ Luxury - magic checkout,2026-04-02 04:50:36+00:00,2026-04-02 04:50:36+00:00,2026-04-02 04:50:52+00:00,7065580000000.0,#3373,United States,USA,United States,California,Sacramento,"card, Magic",9475740000000.0,Rabiah Mint Choker Set,"18-02, category_choker, category_necklace, sale-28",Default Title,19250.0,19250.0,19250.0,1,0.0,0.0,1.0,,19250.0,,1.0,1.0,0.0,1,,Returning,8201550000000.0,United States,False,False
XYZ Luxury,2026-04-02 00:00:00+00:00,INR,Draft Orders,2026-04-02 08:33:46+00:00,2026-04-02 08:33:47+00:00,2026-04-03 05:44:46+00:00,7065990000000.0,#3374,India,India,India,,,,8149440000000.0,Rida Jhumki Earrings,"category_earring, desc addition, eoss_02jun, EOSS_jan26, hp_rts09may",Default Title,15050.0,15050.0,15050.0,1,0.0,0.0,1.0,,15050.0,1.0,,1.0,0.0,1,,First-time,9298160000000.0,India,False,False
